id,is_iceberg
f3703e6f,0.26400262117385864
4a71dc34,0.7316542267799377
321edcdc,0.16569089889526367
e365a657,0.9468981027603149
45755c9c,3.021121131041582e-07
873b0829,0.999948263168335
72ccd009,0.03929731994867325
205243d9,0.9590474963188171
d9202f36,0.0007032047142274678
9d0c30b0,0.1146148070693016
56644ace,0.0004016332095488906
c63f527f,0.5758739113807678
bb84b9bd,0.9952355027198792
6f68caf0,0.6185010075569153
8492119b,1.4148651053193097e-23
71bde48d,0.999941349029541
d2d6e2ba,0.9641885161399841
6f4b309c,0.18711313605308533
b3cc5ba3,0.9788170456886292
fee39547,0.16674381494522095
4893137a,0.9999796152114868
e283c4c4,0.8533282279968262
25bac62b,0.13548806309700012
8fd88dd6,6.719057005655921e-14
b48c104e,0.005581979174166918
221d500b,0.2034427374601364
8f0de087,2.603516577673326e-12
32342e03,4.561451305562514e-07
a8da99d8,1.0
93203755,0.5059472918510437
d3c88528,0.999982476234436
0d7a17b3,5.8020239521283656e-05
bd72f5ec,0.9999998807907104
e953c0fd,0.9999747276306152
e730b6c6,0.9978916049003601
c086033a,1.2140053406994866e-09
a521d303,2.898460009330417e-13
b023957a,0.9862594604492188
3e0f04e8,0.8953118324279785
60647cba,9.001296310694098e-15
2f5c43a8,0.7352235913276672
b54ba69b,0.5215612053871155
eac962ff,0.36936575174331665
7e2a3763,6.829307039879495e-07
9362d863,0.034436777234077454
8f1b833c,0.38981980085372925
79727ff5,0.003630963386967778
62614c75,0.9799968004226685
75a03adf,0.8810326457023621
cf138392,0.6946303248405457
bf467a96,2.9995458561415944e-08
c8b34651,0.9793373346328735
105a5c54,8.969197606845114e-11
bf6de75c,2.687510277610272e-05
060702c8,1.0
921bad2c,0.9974334836006165
e0d17eb0,0.012886328622698784
9a3825c9,0.6618289351463318
8eda717f,1.0106735999215744e-06
78906e0c,1.0
c60100ad,1.0
90a72a52,0.9348105192184448
d80e4ed4,0.06288020312786102
339cd0d2,5.1642263798612476e-09
d99de899,0.4944115877151489
357e20d1,0.9982237219810486
a4d190da,0.01875283010303974
bd226217,0.015555685386061668
476e2771,0.9999644756317139
4e483506,0.11794139444828033
f70ea081,0.9986622333526611
4645e56f,1.0
e6d05940,0.9933848977088928
f8b3c6af,0.9999542236328125
c89d6aad,0.6166494488716125
0cb57f6e,0.503260612487793
86a4be46,0.375266969203949
75e62d7e,1.0
ebc36374,3.4332275390625e-05
0ebcb731,1.0
24d000c5,0.9999778270721436
f3c9a4f6,0.5432762503623962
1bc59730,8.34159436635673e-07
47ea0bff,0.5223903059959412
cdeccfdd,3.674644918590705e-15
15e09a1d,0.03438451886177063
00652788,0.011967416852712631
23649c84,0.08543318510055542
91188a77,0.0001757138961693272
eaca8580,0.919736921787262
4ce9daeb,0.5300188064575195
d4220673,0.9448419213294983
b6a87aef,0.995627760887146
8333ebed,0.7433258891105652
950a3453,0.9991195797920227
7074f6c9,0.27895215153694153
98a02caf,0.27585601806640625
59c8d2b3,0.9999878406524658
d99d13bd,0.9999239444732666
de86f1cf,0.9999953508377075
8f4b1985,0.9979625940322876
a7779b04,0.18533645570278168
2caeab11,0.02746167965233326
16aeea7c,3.305219433968887e-05
b9d19ab9,0.9741800427436829
29c5d2fd,1.0
efcefa55,0.5136239528656006
099161c3,0.24187131226062775
12b49195,1.0
96a1ce13,0.9997778534889221
67964b4f,1.0
b61c605c,3.833102255157428e-06
bcfc0f16,1.149335737693491e-09
bf0cb956,5.73538380267482e-22
12f6aa7d,0.3040679097175598
f36f3a0c,0.9999995231628418
83490492,0.02639215998351574
e3b62b60,0.024287492036819458
20b27d66,1.0
25c3ce93,0.5446587204933167
67a2ff0b,0.5533468127250671
9b2d3c1a,0.9999949932098389
8ad51f7d,9.408614459971432e-06
14137b57,0.9975048899650574
9ea5aa79,2.594850766549084e-12
5ea1d2dd,5.1477254601195455e-06
979c867e,0.9982543587684631
7ea1e1b6,0.9565526247024536
d65520ba,0.9863854050636292
765ad2e2,0.3103595972061157
d2957326,0.3831438720226288
24349e24,1.0
fd8a2ae3,8.247747509916234e-14
b282d98e,0.970670223236084
3eaa7a61,6.926745845703408e-05
16533dd4,0.9998534917831421
4adb68d7,0.9999716281890869
565005b9,0.0019405189668759704
51d86e0c,0.9988411068916321
30635642,8.898465991835636e-11
d9480a60,1.0
b2647128,0.023631827905774117
20478c55,0.9998844861984253
caa0d105,0.00025829733931459486
474f4534,0.03423301875591278
d51e3867,0.9999933242797852
e5d1bba7,0.02217324636876583
e7000b2a,4.209905313246054e-09
78f06b79,0.7767702341079712
8a9f4bee,1.0
3d716bbe,0.7783150672912598
6e1ddef1,9.872505035701806e-10
9826f39a,1.406250157742761e-05
3fdc82f7,0.18013612926006317
31f013c3,0.8589265942573547
97a9df6d,0.0838538408279419
10e65294,0.21585668623447418
0bdca1a5,0.5921144485473633
374037fa,0.08510986715555191
1d1a0cec,0.7998433113098145
d415c5ad,0.004761276300996542
ced1306d,4.305986219782618e-16
f43497f3,0.07809117436408997
ffd13a9e,0.9999759197235107
6f67148e,0.8717856407165527
be322b68,0.9983969330787659
af209b44,0.05975475162267685
69b53a4a,0.2593179941177368
4c085180,0.0003915338311344385
608cea18,0.9996153116226196
f8bebbfd,0.015813084319233894
ae16855d,2.3654055142205154e-17
dfc700b3,1.0
e3bdd9ac,0.9999048709869385
87a8ea20,2.2338076632877346e-06
3c3da9aa,0.5344216823577881
76c882d6,1.5833279171836767e-17
9e429645,0.9413062930107117
7dc9c990,3.832659450225817e-12
f38d53ef,0.18772858381271362
e1785b6e,3.001159484483651e-06
80c673fb,0.9061397910118103
a8b8c20b,0.6799740791320801
6a1ff150,0.9865359663963318
2f68d4fe,0.09555834531784058
c462ec65,1.0
c374d5c4,0.9892555475234985
d20769b3,0.04934779927134514
c467fe4d,5.358271664590575e-06
1356229e,0.0019295859383419156
b1532127,1.0
3777ee22,1.0
4ba6023f,0.9998351335525513
08504ae6,0.003294679569080472
5e0b4cc5,4.1320065065519884e-05
249a0c1f,0.9988598823547363
24b3497f,0.9906803965568542
9edcf494,1.3210102282890102e-11
53297290,0.0004863181966356933
6d3a269e,0.9993284940719604
1b0d38fc,7.767295921029538e-13
02747427,0.7693167328834534
38867253,0.9999897480010986
c392dbd0,0.46247732639312744
8939734c,4.95894253123904e-15
097ba3af,4.1869437370259806e-33
30f0f835,0.16157376766204834
bdab1bcf,0.28830379247665405
1070a984,0.9718552827835083
c41b8a90,0.9999053478240967
86a3b5cc,0.35220015048980713
d0a3719e,0.49896538257598877
b1a8067b,0.9419521689414978
911bc6aa,0.5709605813026428
67a2d0ac,0.9999970197677612
11447262,0.008834798820316792
12fd1375,6.497639333247207e-06
f2898538,0.00142910226713866
0e7355e2,4.779497908558028e-10
bc2c87c8,1.0
94001156,1.3966052847536048e-07
d5855224,0.18504439294338226
a3c1a552,9.33766955313331e-07
edcf54fa,0.037247080355882645
a28b90eb,0.7033000588417053
63cd028f,3.0664310473422704e-14
dbc79657,0.11995315551757812
bc856bf1,0.9036052823066711
c7e25a70,0.162039652466774
9771b119,6.49295876772836e-18
836db0d9,4.095265793147007e-12
f5685d3e,0.4417106509208679
bb04299d,0.9166241884231567
163a9d23,0.8689810037612915
5283c614,3.406817846118216e-26
2276d5d8,0.23568537831306458
ccb77e34,0.9084529280662537
d4a75bf3,0.9990573525428772
e15f46ea,0.7964457869529724
992a45ba,0.04142682999372482
056e7768,4.446033188471085e-22
a1dc016b,0.018526751548051834
38db82cd,5.807915925970519e-08
3295f3ae,4.682446160586551e-05
a6ff3660,0.31201156973838806
5981b799,0.9999672174453735
2636d79d,0.9656166434288025
7a8521e2,6.382582992941338e-15
9b53021d,0.03552085906267166
0a37be18,0.9994474053382874
a8676e55,0.9999998807907104
3488b8fc,0.17957839369773865
b86d4006,0.8919004201889038
33888635,1.0
aa9ca5f9,0.20745666325092316
08faf0f6,1.879738396458764e-14
5320cd26,1.4384888137423946e-13
2c57fdaa,0.050099585205316544
d467ce62,0.00032116545480675995
888a568e,0.9999996423721313
88d6c838,0.9932333827018738
8f138517,0.5557421445846558
e1108dc0,5.307696711830016e-32
9e9cd6c9,0.00018236746836919338
ab893af4,2.1400793463743906e-12
4d4b30ba,0.6135216355323792
7ce15e26,1.0
dbc45500,1.6862931051520036e-09
6a0cde3f,0.9966570138931274
2658014c,6.162009958643466e-05
08d20604,7.279101282620104e-06
03c83dc9,1.322305138273805e-06
d741ccd1,0.00020252203103154898
992d48b6,4.670756310085757e-22
b1ea3253,0.9964770674705505
da379e69,1.0
73b429af,0.9999953508377075
2aefe712,1.0
1e3634f9,0.9999723434448242
069ee09e,1.0
a7970f81,2.752118677604707e-15
23084d2e,5.302011452359132e-24
ac57710a,0.998650848865509
02553267,0.6960312128067017
0971c6c7,0.1675780564546585
cdb7f1fe,0.7961222529411316
d3af3f60,0.309451699256897
59daf44b,0.21275275945663452
c2169934,0.5067458748817444
da03b56e,0.00021324996487237513
474ea404,0.03719064220786095
f686cdc4,0.48703786730766296
f865b354,1.024908669933211e-05
106df554,0.15932747721672058
e5637171,0.988673746585846
cba8985c,0.00014608360652346164
cc09c9ce,0.7161865234375
0b85b33f,0.7417892217636108
92f20625,0.9999984502792358
6b1379dd,0.9944114089012146
ed2b1df1,7.997808637583148e-09
325124e4,5.688713827112224e-06
7455c944,0.0023721230681985617
fd68ccc1,0.47196969389915466
8df9100d,0.15890441834926605
c406df9b,0.0003415982355363667
4978870c,2.6677684287698336e-24
383f95d6,1.2814663818971894e-07
aba96bbf,1.271302025991903e-19
6bba66b4,0.20927569270133972
b86fa0c9,0.2117421180009842
a2abc369,0.8779096007347107
0b40c014,3.28798728332913e-06
d45add48,0.5296711325645447
00193999,0.9999204874038696
c2f1b710,0.7327889204025269
53750c72,7.688128243898973e-05
3137ef1d,0.9707145094871521
bc6b8e2a,0.3580811619758606
7cb546c6,1.0
d59a2349,1.0
04d04b9a,0.9986658096313477
05ac1343,0.2806605100631714
2917895f,0.001403710339218378
342a1d01,0.9999960660934448
78309e4b,0.8597754240036011
5c1a5aba,4.025525690565246e-09
fae57f79,6.698558081552619e-07
23821d71,0.7335062026977539
5780b19d,1.5145581090359862e-21
11c67865,0.2795982360839844
8564f114,0.9910566806793213
ec7d0fdd,0.9073725342750549
9a0446b8,2.629015711727578e-12
5f5da69d,0.9105940461158752
7a11839b,0.9933503270149231
763c9bbf,1.7007358136791337e-19
15a7b5c5,2.9624902531111275e-09
e9c7e251,0.9439020752906799
2555c207,0.15979622304439545
ec8d9784,4.343598850154343e-17
08fd9d10,0.00014811940491199493
9504ae29,6.865569162073371e-07
0b91a24d,0.21221573650836945
e62e6cfe,0.9988517761230469
5d1291bb,0.6429986357688904
b3c1f2e7,0.7998045682907104
c6a8db21,0.7410029172897339
f2c137fd,0.9945865869522095
b61e8155,0.0016847332008183002
45b9ee35,0.3356454074382782
8fe9c49b,0.2467971295118332
b98ceb09,7.842543888608722e-14
70c4a435,0.01726358011364937
d953d111,0.9247622489929199
da7de86e,0.5662421584129333
519f8611,0.535476565361023
75eefdc3,0.00014168021152727306
62412092,0.999589741230011
de8ec010,0.019635722041130066
ee6121f8,0.9636916518211365
412b66e0,0.26781243085861206
7405c131,0.3072153329849243
efff4306,0.7603440880775452
5658d679,1.0813993034375358e-09
617f88fc,5.746670500572648e-12
a120100b,4.196798997213591e-08
0971369e,0.9999635219573975
83f7fe7b,0.9190118908882141
12437da1,3.089414329152611e-18
8e7f96a5,0.004396467003971338
a08237de,3.45862900985594e-07
a013bd6f,6.26374571766064e-07
c6fdd404,0.9997197985649109
317e2af4,0.06033506989479065
dd9878c0,0.02783989906311035
42e76a51,0.9999998807907104
022f77e3,0.029541073366999626
cada3682,0.999795138835907
53074f1f,0.23362253606319427
e6c19679,0.5012269616127014
dfb69b8b,3.4017202210634423e-07
e1572941,0.2851032316684723
8d549cd2,0.06475585699081421
6913594d,0.28888586163520813
6e528fd6,1.0
c8b037c7,2.568355944587708e-11
c3b6c880,0.0027214682195335627
9684ac04,1.9698137435422702e-14
6d974acc,0.15290279686450958
57b10462,0.1227586641907692
b2373298,0.000383198814233765
8e946e10,0.9737526178359985
6acee7de,0.10612943023443222
8ad7cc2f,2.0925847249835398e-29
8e6e087e,0.46905219554901123
c3e46df5,1.2253649206428463e-09
f6983f34,0.5610775947570801
8130a3aa,8.550143684260547e-05
0f11be03,0.8329377174377441
766073e1,0.4999568462371826
e67f6889,0.9999997615814209
148a0930,0.0010491382563486695
b333ff97,0.7265265583992004
1c148a28,0.37465304136276245
ee0b02d7,0.8685646057128906
fa1c5f6d,0.011859253980219364
9b12ae1f,0.0018035166431218386
3bb60b1b,0.3806925117969513
096e7594,0.5290850400924683
ac98996a,0.008580251596868038
1b7b9b9d,0.5126019716262817
61b2ac6f,0.6550724506378174
2bd414a8,0.4818238914012909
73d12826,0.021038571372628212
29f7ec33,0.48906800150871277
265f8aa8,0.999988317489624
0d6be675,0.003707828698679805
a00ecdf6,0.9527487754821777
c414328a,2.3027320464128277e-20
d47de87e,0.9991353154182434
376f984f,0.9998268485069275
12a35aa5,0.13858404755592346
8ecfd739,0.004280169494450092
2cbc30f4,0.021992728114128113
aa4bdf31,0.1321357786655426
69d18f51,0.9967228770256042
50cd4394,2.279001966289595e-16
bda732e1,0.2859797775745392
8e77e385,0.0009125102660618722
49dfd51a,0.9676151275634766
b0a3e728,0.9993587136268616
518061ec,0.026501871645450592
bb306c8c,0.08750433474779129
1b2cf099,0.9592376351356506
e7c405e4,3.47723152355206e-12
1fc79c9d,0.9999428987503052
3427cd60,1.0
8fc604cd,1.0
0981acfd,3.467530429457355e-11
512e9c5c,0.6075724959373474
ae9f2426,4.287849589279524e-12
a8cd44c8,0.9937300682067871
acac91c3,1.0
35988937,0.6851376295089722
2a2dd539,0.004522479604929686
3f971e0a,4.735225195061859e-18
7e09131c,0.6741735339164734
82726c59,0.7297468781471252
ec4c3dbd,0.354506254196167
2a851255,3.22115771556053e-11
2cebdab4,1.0
013b617b,0.24741767346858978
21a8603a,0.2521873712539673
fe2f2579,0.8959278464317322
df069a3d,0.19356513023376465
595f7f57,0.6326581239700317
081bdb0a,4.3488608563247346e-29
6f8e7b3a,0.11566774547100067
d1824fe1,1.2191076869793455e-13
3ddc6778,0.520907998085022
57e4244d,0.5008360147476196
18e2e176,4.8109023478826694e-15
7394cdbc,0.9999998807907104
19821b41,1.0
12e9563c,0.9999948740005493
b96c9ed9,0.9999998807907104
096d9c1b,0.2178044319152832
97454a30,0.9999992847442627
43b6c5d3,0.9999918937683105
2c58bcc5,1.0
0c71dc02,0.47679004073143005
f7cd79b0,0.5973385572433472
922ec513,1.9399371922190767e-06
561b6b2c,0.12890230119228363
32913f04,0.517147421836853
77aad507,0.0014269344974309206
d62d5a9c,0.0014796574832871556
be70bb3d,0.9425655603408813
84920252,0.9989563226699829
b9623d93,0.9863725304603577
ba925eca,0.06575839221477509
181ecadf,0.06255823373794556
6fbcc9e2,0.3449631929397583
57d5b182,0.4256563186645508
d3013a36,0.9750463962554932
21cafb54,0.0004607172159012407
d1a6cc74,1.56180514086619e-16
c4017d47,1.3525222719579233e-08
22e05854,3.0705584208590153e-07
7eb53ec8,0.9999183416366577
c77a806d,1.0
c114c951,1.0
71495521,0.0002456337388139218
98bb1260,0.2162621021270752
546ec108,0.5431438684463501
78f39102,5.302246108840336e-08
26b6379a,0.09433900564908981
8cb14c23,0.22150187194347382
75892ee1,0.18249168992042542
3d31d65f,1.8671416189287296e-15
30784a7a,1.5380442164314445e-06
efba2a23,1.0
9fcb2c5a,1.1884164244734065e-17
9910ee7e,0.0001297919952776283
dc97b587,0.5426210761070251
7732ca72,0.000265930691966787
c4bac1f1,0.6016114950180054
